glyph,unicode,leaf,line,band,category,x,y,w,h,notes
t.54pt_3,,466,54pt,7,lower,2341,2520,86,246,"survey #134, 'Education 9 Department'"
B.48pt,,466,48pt,4,cap,439,1415,106,244,"survey #63, 'BOLD MIDNIGHT RAID'"
O.48pt,,466,48pt,4,cap,545,1412,106,249,"survey #64, 'BOLD MIDNIGHT RAID'"
L.48pt,,466,48pt,4,cap,653,1413,101,245,"survey #65, 'BOLD MIDNIGHT RAID'"
D.48pt,,466,48pt,4,cap,755,1413,109,244,"survey #66, 'BOLD MIDNIGHT RAID'"
M.48pt,,466,48pt,4,cap,932,1413,134,244,"survey #67, 'BOLD MIDNIGHT RAID'"
I.48pt,,466,48pt,4,cap,1066,1413,59,245,"survey #68, 'BOLD MIDNIGHT RAID'"
D.48pt_2,,466,48pt,4,cap,1126,1413,109,244,"survey #69, 'BOLD MIDNIGHT RAID'"
N.48pt,,466,48pt,4,cap,1236,1414,111,244,"survey #70, 'BOLD MIDNIGHT RAID'"
I.48pt_2,,466,48pt,4,cap,1347,1413,61,245,"survey #71, 'BOLD MIDNIGHT RAID'"
G.48pt,,466,48pt,4,cap,1409,1413,108,245,"survey #72, 'BOLD MIDNIGHT RAID'"
H.48pt,,466,48pt,4,cap,1516,1414,113,244,"survey #73, 'BOLD MIDNIGHT RAID'"
T.48pt,,466,48pt,4,cap,1627,1415,103,244,"survey #74, 'BOLD MIDNIGHT RAID'"
R.48pt,,466,48pt,4,cap,1799,1414,117,244,"survey #75, 'BOLD MIDNIGHT RAID'"
A.48pt,,466,48pt,4,cap,1914,1414,119,244,"survey #76, 'BOLD MIDNIGHT RAID'"
I.48pt_3,,466,48pt,4,cap,2032,1414,60,244,"survey #77, 'BOLD MIDNIGHT RAID'"
D.48pt_3,,466,48pt,4,cap,2092,1414,109,244,"survey #78, 'BOLD MIDNIGHT RAID'"
H.48pt_2,,466,48pt,5,cap,216,1716,113,244,"survey #79, 'Hotel Guests 6 Scare Bandit'"
o.48pt,,466,48pt,5,lower,329,1782,81,180,"survey #80, 'Hotel Guests 6 Scare Bandit'"
t.48pt,,466,48pt,5,lower,408,1741,74,221,"survey #81, 'Hotel Guests 6 Scare Bandit'"
e.48pt,,466,48pt,5,lower,480,1782,84,179,"survey #82, 'Hotel Guests 6 Scare Bandit'"
l,006C,466,48pt,5,lower,564,1715,51,244,"survey #83, 'Hotel Guests 6 Scare Bandit'"
G.48pt_2,,466,48pt,5,cap,693,1714,108,246,"survey #84, 'Hotel Guests 6 Scare Bandit'"
u.48pt,,466,48pt,5,lower,801,1783,96,178,"survey #85, 'Hotel Guests 6 Scare Bandit'"
e.48pt_2,,466,48pt,5,lower,897,1781,84,180,"survey #86, 'Hotel Guests 6 Scare Bandit'"
s.48pt,,466,48pt,5,lower,979,1781,76,181,"survey #87, 'Hotel Guests 6 Scare Bandit'"
t.48pt_2,,466,48pt,5,lower,1051,1741,74,220,"survey #88, 'Hotel Guests 6 Scare Bandit'"
s.48pt_2,,466,48pt,5,lower,1121,1781,75,180,"survey #89, 'Hotel Guests 6 Scare Bandit'"
six,0036,466,48pt,5,figure,1272,1713,104,248,"survey #90, 'Hotel Guests 6 Scare Bandit'"
S.48pt,,466,48pt,5,cap,1442,1712,96,250,"survey #91, 'Hotel Guests 6 Scare Bandit'"
c.48pt,,466,48pt,5,lower,1537,1781,82,180,"survey #92, 'Hotel Guests 6 Scare Bandit'"
a.48pt,,466,48pt,5,lower,1618,1782,89,178,"survey #93, 'Hotel Guests 6 Scare Bandit'"
